"state","Year","Deaths","Population","Crude_Rate","Age_Adjusted_Rate","Age_Adjusted_Rate_Lower_95__Conf","Age_Adjusted_Rate_Upper_95__Conf","ln_crude_mort_rate","Crude_Rate_Lower_95__Confidence","Crude_Rate_Upper_95__Confidence","Crude_Rate_Standard_Error","Age_Adjusted_Rate_Standard_Error","Medical_Cannabis_Law","unemployment","rxdmp_original","pmlaw_update","rxid_original","pmlaw_original","ln_age_mort_rate","rxdmp_update","rxid_update","low_thc","recreational_cannabis_law","comprehensive_medical_cannabis","ln_age_mort_rate2","unemployment2","TREAT","StateCode","dem_to_rep_ratio","Neighbor_TREAT","Neighbor_tot","Exposure_to_Neighbor_TREAT"
"Connecticut",2008,99,3501252,2.8,2.7,2.2,3.3,1.039414138,NA,NA,NA,NA,0,5.6,0.501369863,0,1,0,0.993251773,1,1,0,0,0,0.993251773,5.6,0,"CT",1.59271608063805,1,3,0.333333333333333
"Connecticut",2009,90,3518288,2.6,2.5,2,3.1,0.93925007,NA,NA,NA,NA,0,8.3,1,0,1,0,0.916290732,1,1,0,0,0,0.916290732,8.3,0,"CT",1.59271608063805,1,3,0.333333333333333
"Connecticut",2010,102,3574097,2.9,2.8,2.2,3.3,1.048675164,NA,NA,NA,NA,0,9.1,1,0,1,0,1.029619417,1,1,0,0,0,1.029619417,9.1,0,"CT",1.59271608063805,1,3,0.333333333333333
"Connecticut",2011,86,3580709,2.4,2.3,1.9,2.9,0.876201378,1.9,3,0.3,0.3,0,8.798828125,1,0,1,0,0.832909123,1,1,0,0,0,0.832909123,8.798828125,0,"CT",1.59271608063805,1,3,0.333333333333333
"Connecticut",2012,74,3590347,2.1,2,1.6,2.6,0.723231145,1.6,2.6,0.2,0.2,0.249315069,8.298828125,1,0,1,0,0.693147181,1,1,0,0,0.249315069,0.693147181,8.298828125,1,"CT",1.42217334188739,1,3,0.333333333333333
"Connecticut",2013,222,3596080,6.2,6,5.2,6.8,1.820247926,5.4,7,0.4,0.4,1,7.799804688,1,0,1,0,1.791759469,1,1,0,0,1,1.791759469,7.799804688,1,"CT",1.42217334188739,2,3,0.666666666666667
"Connecticut",2014,261,3596677,7.3,7.3,6.4,8.2,1.981924951,6.4,8.1,0.4,0.5,1,6.599609375,1,0,1,0,1.987874348,1,1,0,0,1,1.987874348,6.599609375,1,"CT",1.42217334188739,3,3,1
"Connecticut",2015,412,3590886,11.5,11.3,10.1,12.4,2.440039288,10.4,12.6,0.6,0.6,1,5.69921875,1,0,1,0,2.424802726,1,1,0,0,1,2.424802726,5.69921875,1,"CT",1.42217334188739,3,3,1
"Connecticut",2016,665,3576452,18.6,19,17.5,20.5,2.9228307,17.2,20,0.7,0.8,1,5.099609375,1,0,1,0,2.944438979,1,1,0,0,1,2.944438979,5.099609375,1,"CT",1.33326203367423,3,3,1
"Connecticut",2017,836,3588184,23.3,24.4,22.7,26.1,3.148397295,21.7,24.9,0.8,0.9,1,4.69921875,1,0,1,0,3.194583132,1,1,0,0,1,3.194583132,4.69921875,1,"CT",1.33326203367423,3,3,1
"Delaware",1999,NA,774990,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.3,0,0,0,0,NA,0,0,0,0,0,0.381996935525663,3.3,0,"DE",NA,0,3,0
"Delaware",2000,12,783600,NA,NA,0.8,2.7,0.42617815,NA,NA,NA,NA,0,3.3,0,0,0,0,0.559615788,0,0,0,0,0,0.559615788,3.3,0,"DE",1.31160771516811,0,3,0
"Delaware",2001,18,796599,NA,NA,1.3,3.5,0.815190529,NA,NA,NA,NA,0,3.5,0,0,0,0,0.875468737,0,0,0,0,0,0.875468737,3.5,0,"DE",1.31160771516811,0,3,0
"Delaware",2002,29,807385,3.6,3.5,2.4,5.1,1.278665386,NA,NA,NA,NA,0,4,0,0,0,0,1.252762969,0,0,0,0,0,1.252762969,4,0,"DE",1.31160771516811,0,3,0
"Delaware",2003,29,817491,3.5,3.5,2.4,5.1,1.266226122,NA,NA,NA,NA,0,4.2,0,0,0,0,1.252762969,0,0,0,0,0,1.252762969,4.2,0,"DE",1.31160771516811,0,3,0
"Delaware",2004,25,830364,3,3,1.9,4.4,1.102181852,NA,NA,NA,NA,0,3.9,0,0,0,0,1.098612289,0,0,0,0,0,1.098612289,3.9,0,"DE",1.16597631240133,0,3,0
"Delaware",2005,21,843524,2.5,2.5,1.6,3.8,0.912104269,NA,NA,NA,NA,0,4,0,0,0,0,0.916290732,0,0,0,0,0,0.916290732,4,0,"DE",1.16597631240133,0,3,0
"Delaware",2006,29,853476,3.4,3.5,2.4,5.1,1.223148594,NA,NA,NA,NA,0,3.5,0,0,0,0,1.252762969,0,0,0,0,0,1.252762969,3.5,0,"DE",1.16597631240133,0,3,0
"Delaware",2007,33,864764,3.8,3.8,2.6,5.3,1.33922111,NA,NA,NA,NA,0,3.5,0,0,0,0,1.335001067,0,0,0,0,0,1.335001067,3.5,0,"DE",1.16597631240133,0,3,0
"Delaware",2008,49,873092,5.6,5.7,4.2,7.6,1.72494955,NA,NA,NA,NA,0,4.9,0,0,0,0,1.740466175,0,0,0,0,0,1.740466175,4.9,0,"DE",1.67652617900692,0,3,0
"Delaware",2009,67,885122,7.6,7.7,5.9,9.7,2.024137317,NA,NA,NA,NA,0,8,0,0,1,0,2.041220329,0,1,0,0,0,2.041220329,8,0,"DE",1.67652617900692,0,3,0
"Delaware",2010,75,897934,8.4,8.7,6.8,10.9,2.122561731,NA,NA,NA,NA,0,8.5,0,0,1,0,2.163323026,0,1,0,0,0,2.163323026,8.5,0,"DE",1.67652617900692,0,3,0
"Delaware",2011,85,907135,9.4,9.4,7.5,11.6,2.237530161,7.5,11.6,1,1,0.501369863,7.5,0,0,1,0,2.240709689,0,1,0,0,0.501369863,2.240709689,7.5,1,"DE",1.67652617900692,0,3,0
"Delaware",2012,52,917092,5.7,5.7,4.2,7.5,1.73520611,4.2,7.4,0.8,0.8,1,7.19921875,1,0,1,0,1.740466175,1,1,0,0,1,1.740466175,7.19921875,1,"DE",1.46590606946895,1,3,0.333333333333333
"Delaware",2013,65,925749,7,7.4,5.7,9.5,1.948954316,5.4,8.9,0.9,0.9,1,6.69921875,1,0,1,0,2.00148,1,1,0,0,1,2.00148,6.69921875,1,"DE",1.46590606946895,1,3,0.333333333333333
"Delaware",2014,79,935614,8.4,8.8,6.9,11,2.13341504,6.7,10.5,0.9,1,1,5.69921875,1,0,1,0,2.174751722,1,1,0,0,1,2.174751722,5.69921875,1,"DE",1.46590606946895,2,3,0.666666666666667
"Delaware",2015,77,945934,8.1,8.5,6.7,10.7,2.096802809,6.4,10.2,0.9,1,1,4.899414063,1,0,1,0,2.140066164,1,1,0,0,1,2.140066164,4.899414063,1,"DE",1.46590606946895,2,3,0.666666666666667
"Delaware",2016,112,952065,11.8,12.2,9.9,14.5,2.465035748,9.6,13.9,1.1,1.2,1,4.5,1,0,1,0,2.501435952,1,1,0,0,1,2.501435952,4.5,1,"DE",1.27265606853673,3,3,1
"Delaware",2017,213,961939,22.1,23.9,20.6,27.2,3.097511313,19.2,25.1,1.5,1.7,1,4.599609375,1,0,1,0,3.173878459,1,1,0,0,1,3.173878459,4.599609375,1,"DE",1.27265606853673,3,3,1
"Florida",1999,238,15759421,1.5,1.5,1.3,1.7,0.412247236,NA,NA,NA,NA,0,4,0,0,0,0,0.405465108,0,0,0,0,0,0.405465108,4,0,"FL",NA,0,2,0
"Florida",2000,354,15982378,2.2,2.3,2,2.5,0.79522508,NA,NA,NA,NA,0,3.8,0,0,0,0,0.832909123,0,0,0,0,0,0.832909123,3.8,0,"FL",1.00006938683677,0,2,0
"Florida",2001,627,16373330,3.8,4,3.7,4.3,1.342707656,NA,NA,NA,NA,0,4.7,0,0,0,0,1.386294361,0,0,0,0,0,1.386294361,4.7,0,"FL",1.00006938683677,0,2,0
"Florida",2002,708,16713149,4.2,4.4,4,4.7,1.443663226,NA,NA,NA,NA,0,5.7,0,0,1,0,1.481604541,0,1,0,0,0,1.481604541,5.7,0,"FL",1.00006938683677,0,2,0
"Florida",2003,821,17019068,4.8,5,4.7,5.4,1.573603654,NA,NA,NA,NA,0,5.3,0,0,1,0,1.609437912,0,1,0,0,0,1.609437912,5.3,0,"FL",1.00006938683677,0,2,0
"Florida",2004,1029,17397161,5.9,6.1,5.8,6.5,1.777450611,NA,NA,NA,NA,0,4.7,0,0,1,0,1.808288771,0,1,0,0,0,1.808288771,4.7,0,"FL",0.903903169158854,0,2,0
"Florida",2005,954,17789864,5.4,5.5,5.2,5.9,1.679449722,NA,NA,NA,NA,0,3.8,0,0,1,0,1.704748092,0,1,0,0,0,1.704748092,3.8,0,"FL",0.903903169158854,0,2,0
"Florida",2006,1107,18089888,6.1,6.3,5.9,6.6,1.811470732,NA,NA,NA,NA,0,3.3,0,0,1,0,1.840549633,0,1,0,0,0,1.840549633,3.3,0,"FL",0.903903169158854,0,2,0
"Florida",2007,1328,18251243,7.3,7.4,7,7.8,1.98461105,NA,NA,NA,NA,0,4,0,0,1,0,2.00148,0,1,0,0,0,2.00148,4,0,"FL",0.903903169158854,0,2,0
"Florida",2008,1317,18328340,7.2,7.4,7,7.8,1.972078113,NA,NA,NA,NA,0,6.2,0,0,1,0,2.00148,0,1,0,0,0,2.00148,6.2,0,"FL",1.05836421818728,0,2,0
"Florida",2009,1468,18537969,7.9,8.1,7.7,8.5,2.069250109,NA,NA,NA,NA,0,10.2,0,0,1,0,2.091864062,0,1,0,0,0,2.091864062,10.2,0,"FL",1.05836421818728,0,2,0
"Florida",2010,1593,18801310,8.5,8.7,8.2,9.1,2.136862669,NA,NA,NA,NA,0,11.5,0,1,1,1,2.163323026,0,1,0,0,0,2.163323026,11.5,0,"FL",1.05836421818728,0,2,0
"Florida",2011,1493,19057542,7.8,8,7.6,8.4,2.058494776,7.4,8.2,0.2,0.2,0,10,1,1,1,1,2.079441542,1,1,0,0,0,2.079441542,10,0,"FL",1.05836421818728,0,2,0
"Florida",2012,1213,19317568,6.3,6.3,5.9,6.6,1.837251875,5.9,6.6,0.2,0.2,0,8.5,1,1,1,1,1.840549633,1,1,0,0,0,1.840549633,8.5,0,"FL",1.01784795146906,0,2,0
"Florida",2013,1091,19552860,5.6,5.6,5.3,6,1.719143326,5.2,5.9,0.2,0.2,0,7.19921875,1,1,1,1,1.722766598,1,1,0,0,0,1.722766598,7.19921875,0,"FL",1.01784795146906,0,2,0
"Florida",2014,1142,19893297,5.7,5.8,5.4,6.1,1.747568456,5.4,6.1,0.2,0.2,0,6.299804688,1,1,1,1,1.757857918,1,1,0,0,0,1.757857918,6.299804688,0,"FL",1.01784795146906,1,2,0.5
"Florida",2015,1415,20271272,7,7.1,6.7,7.5,1.943095006,6.6,7.3,0.2,0.2,0.997260274,5.5,1,1,1,1,1.960094784,1,1,0.997260274,0,0,1.960094784,5.5,1,"FL",1.01784795146906,2,2,1
"Florida",2016,2423,20612439,11.8,12.5,12,13,2.464281899,11.3,12.2,0.2,0.3,1,4.799804688,1,1,1,1,2.525728644,1,1,0.501369863,0,0.498630137,2.525728644,4.799804688,1,"FL",0.975549201517751,2,2,1
"Florida",2017,2934,20984400,14,14.7,14.2,15.2,2.637757561,13.5,14.5,0.3,0.3,1,4.19921875,1,1,1,1,2.687847494,1,1,0,0,1,2.687847494,4.19921875,1,"FL",0.975549201517751,2,2,1
"Georgia",1999,50,8045965,0.6,0.6,0.4,0.8,-0.475732811,NA,NA,NA,NA,0,3.8,0,0,0,0,-0.510825624,0,0,0,0,0,-0.510825624,3.8,0,"GA",NA,0,5,0
"Georgia",2000,86,8186453,1.1,1,0.8,1.3,0.049281488,NA,NA,NA,NA,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3.5,0,"GA",0.786232496548615,0,5,0
"Georgia",2001,152,8405677,1.8,1.8,1.5,2.1,0.592388117,NA,NA,NA,NA,0,4,0,0,0,0,0.587786665,0,0,0,0,0,0.587786665,4,0,"GA",0.786232496548615,0,5,0
"Georgia",2002,171,8560310,2,1.9,1.7,2.2,0.691942059,NA,NA,NA,NA,0,4.8,0,0,0,0,0.641853886,0,0,0,0,0,0.641853886,4.8,0,"GA",0.786232496548615,0,5,0
"Georgia",2003,185,8684715,2.1,2.1,1.8,2.4,0.756206148,NA,NA,NA,NA,0,4.8,0,0,0,0,0.741937345,0,0,0,0,0,0.741937345,4.8,0,"GA",0.786232496548615,0,5,0
"Georgia",2004,219,8829383,2.5,2.4,2.1,2.8,0.9084015,NA,NA,NA,NA,0,4.7,0,0,0,0,0.875468737,0,0,0,0,0,0.875468737,4.7,0,"GA",0.713671748890168,0,5,0
"Georgia",2005,269,9072576,3,2.9,2.5,3.2,1.08687005,NA,NA,NA,NA,0,5.2,0,0,0,0,1.064710737,0,0,0,0,0,1.064710737,5.2,0,"GA",0.713671748890168,0,5,0
"Georgia",2006,307,9363941,3.3,3.2,2.8,3.6,1.187396406,NA,NA,NA,NA,0,4.7,0,0,0,0,1.16315081,0,0,0,0,0,1.16315081,4.7,0,"GA",0.713671748890168,0,5,0
"Georgia",2007,348,9544750,3.6,3.6,3.2,3.9,1.293626122,NA,NA,NA,NA,0,4.7,0,0,0,0,1.280933846,0,0,0,0,0,1.280933846,4.7,0,"GA",0.713671748890168,0,5,0
"Georgia",2008,362,9685744,3.7,3.7,3.3,4.1,1.318404005,NA,NA,NA,NA,0,6.3,0,0,0,0,1.30833282,0,0,0,0,0,1.30833282,6.3,0,"GA",0.900130518991148,0,5,0
"Georgia",2009,447,9829211,4.5,4.5,4.1,4.9,1.514614835,NA,NA,NA,NA,0,9.7,0,0,0,0,1.504077397,0,0,0,0,0,1.504077397,9.7,0,"GA",0.900130518991148,0,5,0
"Georgia",2010,497,9687653,5.1,5,4.6,5.5,1.635152745,NA,NA,NA,NA,0,10.2,0,0,0,1,1.609437912,0,0,0,0,0,1.609437912,10.2,0,"GA",0.900130518991148,0,5,0
"Georgia",2011,487,9815210,5,4.9,4.5,5.4,1.601745807,4.5,5.4,0.2,0.2,0,10.19921875,0,0,1,1,1.589235205,0,1,0,0,0,1.589235205,10.19921875,0,"GA",0.900130518991148,0,5,0
"Georgia",2012,460,9919945,4.6,4.6,4.2,5,1.53409402,4.2,5.1,0.2,0.2,0,9.19921875,0,0,1,1,1.526056304,0,1,0,0,0,1.526056304,9.19921875,0,"GA",0.853339702735572,0,5,0
"Georgia",2013,440,9992167,4.4,4.4,4,4.8,1.482388148,4,4.8,0.2,0.2,0,8.19921875,1,1,1,1,1.481604541,1,1,0,0,0,1.481604541,8.19921875,0,"GA",0.853339702735572,0,5,0
"Georgia",2014,587,10097343,5.8,5.8,5.3,6.3,1.760167407,5.3,6.3,0.2,0.2,0,7.099609375,1,1,1,1,1.757857918,1,1,0,0,0,1.757857918,7.099609375,0,"GA",0.853339702735572,4,5,0.8
"Georgia",2015,693,10214860,6.8,6.7,6.2,7.3,1.914601383,6.3,7.3,0.3,0.3,0.709589041,6,1,1,1,1,1.902107526,1,1,0.709589041,0,0,1.902107526,6,1,"GA",0.853339702735572,5,5,1
"Georgia",2016,715,10310371,6.9,6.8,6.3,7.4,1.936547168,6.4,7.4,0.3,0.3,1,5.399414063,1,1,1,1,1.916922612,1,1,1,0,0,1.916922612,5.399414063,1,"GA",0.898932269527989,5,5,1
"Georgia",2017,862,10429379,8.3,8.2,7.7,8.8,2.11204345,7.7,8.8,0.3,0.3,1,4.69921875,1,1,1,1,2.104134154,1,1,1,0,0,2.104134154,4.69921875,1,"GA",0.898932269527989,5,5,1
"Hawaii",1999,24,1210300,2,1.9,1.2,2.9,0.684600475,NA,NA,NA,NA,0,5,0,0,1,0,0.641853886,0,1,0,0,0,0.641853886,5,0,"HI",NA,1,1,1
"Hawaii",2000,25,1211537,2.1,2,1.3,3,0.72440093,NA,NA,NA,NA,0.008219178,4,0,0,1,0,0.693147181,0,1,0,0,0.008219178,0.693147181,4,1,"HI",1.48921411416423,1,1,1
"Hawaii",2001,32,1227025,2.6,2.5,1.7,3.6,0.958558269,NA,NA,NA,NA,1,4.2,0,0,1,0,0.916290732,0,1,0,0,1,0.916290732,4.2,1,"HI",1.48921411416423,1,1,1
"Hawaii",2002,42,1244898,3.4,3.3,2.4,4.5,1.216030926,NA,NA,NA,NA,1,4,0,0,1,0,1.193922469,0,1,0,0,1,1.193922469,4,1,"HI",1.48921411416423,1,1,1
"Hawaii",2003,31,1257613,2.5,2.4,1.6,3.4,0.902186632,NA,NA,NA,NA,1,3.9,0,0,1,0,0.875468737,0,1,0,0,1,0.875468737,3.9,1,"HI",1.48921411416423,1,1,1
"Hawaii",2004,49,1262840,3.9,3.8,2.8,5,1.355872052,NA,NA,NA,NA,1,3.2,0,0,1,0,1.335001067,0,1,0,0,1,1.335001067,3.2,1,"HI",1.19173586927404,1,1,1
"Hawaii",2005,55,1275194,4.3,4.2,3.1,5.5,1.461649768,NA,NA,NA,NA,1,2.8,0,0,1,0,1.435084525,0,1,0,0,1,1.435084525,2.8,1,"HI",1.19173586927404,1,1,1
"Hawaii",2006,42,1285498,3.3,3.2,2.3,4.4,1.183938333,NA,NA,NA,NA,1,2.5,0,0,1,0,1.16315081,0,1,0,0,1,1.16315081,2.5,1,"HI",1.19173586927404,1,1,1
"Hawaii",2007,67,1283388,5.2,5.1,3.9,6.5,1.65260407,NA,NA,NA,NA,1,2.7,0,0,1,0,1.62924054,0,1,0,0,1,1.62924054,2.7,1,"HI",1.19173586927404,1,1,1
"Hawaii",2008,43,1288198,3.3,3.3,2.4,4.4,1.20537068,NA,NA,NA,NA,1,4,0,0,1,0,1.193922469,0,1,0,0,1,1.193922469,4,1,"HI",2.70035456576074,1,1,1
"Hawaii",2009,52,1295178,4,4,3,5.2,1.390010488,NA,NA,NA,NA,1,6.8,0,0,1,0,1.386294361,0,1,0,0,1,1.386294361,6.8,1,"HI",2.70035456576074,1,1,1
"Hawaii",2010,59,1360301,4.3,4.2,3.2,5.4,1.467246352,NA,NA,NA,NA,1,6.6,0,0,1,0,1.435084525,0,1,0,0,1,1.435084525,6.6,1,"HI",2.70035456576074,1,1,1
"Hawaii",2011,66,1374810,4.8,4.6,3.6,5.9,1.568754109,3.7,6.1,0.6,0.6,1,6.799804688,0,0,1,0,1.526056304,0,1,0,0,1,1.526056304,6.799804688,1,"HI",2.70035456576074,1,1,1
"Hawaii",2012,50,1392313,3.6,3.7,2.7,4.9,1.27847152,2.7,4.7,0.5,0.5,1,6,0.915068493,0,1,0,1.30833282,1,1,0,0,1,1.30833282,6,1,"HI",2.53244251139023,1,1,1
"Hawaii",2013,58,1404054,4.1,3.9,2.9,5.1,1.418494151,3.1,5.3,0.5,0.5,1,4.899414063,1,0,1,0,1.360976553,1,1,0,0,1,1.360976553,4.899414063,1,"HI",2.53244251139023,1,1,1
"Hawaii",2014,48,1419561,3.4,3.2,2.3,4.3,1.218268249,2.5,4.5,0.5,0.5,1,4.399414063,1,0,1,0,1.16315081,1,1,0,0,1,1.16315081,4.399414063,1,"HI",2.53244251139023,1,1,1
"Hawaii",2015,50,1431603,3.5,3.3,2.5,4.4,1.250643117,2.6,4.6,0.5,0.5,1,3.599609375,1,0,1,0,1.193922469,1,1,0,0,1,1.193922469,3.599609375,1,"HI",2.53244251139023,1,1,1
"Hawaii",2016,61,1428557,4.3,4.1,3.1,5.3,1.451623927,3.3,5.5,0.5,0.5,1,2.899902344,1,0,1,0,1.410986974,1,1,0,0,1,1.410986974,2.899902344,1,"HI",2.0713792327334,1,1,1
"Hawaii",2017,44,1427538,3.1,2.8,2,3.9,1.125653259,2.2,4.1,0.5,0.4,1,2.399902344,1,0,1,0,1.029619417,1,1,0,0,1,1.029619417,2.399902344,1,"HI",2.0713792327334,1,1,1
"Idaho",1999,20,1275674,1.6,1.6,1,2.5,0.449672514,NA,NA,NA,NA,0,4.9,1,0,0,0,0.470003629,0,0,0,0,0,0.470003629,4.9,0,"ID",NA,2,6,0.333333333333333
"Idaho",2000,22,1293953,1.7,1.8,1.1,2.7,0.530755486,NA,NA,NA,NA,0,4.6,1,0,0,0,0.587786665,0,0,0,0,0,0.587786665,4.6,0,"ID",0.411462676998964,2,6,0.333333333333333
"Idaho",2001,42,1320585,3.2,3.3,2.4,4.5,1.157009705,NA,NA,NA,NA,0,4.9,1,0,0,0,1.193922469,0,0,0,0,0,1.193922469,4.9,0,"ID",0.411462676998964,3,6,0.5
"Idaho",2002,39,1341131,2.9,3,2.2,4.2,1.067463265,NA,NA,NA,NA,0,5.4,1,0,0,0,1.098612289,0,0,0,0,0,1.098612289,5.4,0,"ID",0.411462676998964,3,6,0.5
"Idaho",2003,49,1366332,3.6,3.7,2.8,4.9,1.277105428,NA,NA,NA,NA,0,5.2,1,0,0,0,1.30833282,0,0,0,0,0,1.30833282,5.2,0,"ID",0.411462676998964,3,6,0.5
"Idaho",2004,41,1393262,2.9,3.1,2.2,4.2,1.079339213,NA,NA,NA,NA,0,4.6,1,0,0,0,1.131402112,0,0,0,0,0,1.131402112,4.6,0,"ID",0.442528131758036,4,6,0.666666666666667
"Idaho",2005,39,1429096,2.7,2.8,2,3.9,1.003934477,NA,NA,NA,NA,0,3.7,1,0,0,0,1.029619417,0,0,0,0,0,1.029619417,3.7,0,"ID",0.442528131758036,4,6,0.666666666666667
"Idaho",2006,61,1466465,4.2,4.3,3.3,5.5,1.425434028,NA,NA,NA,NA,0,3,1,0,0,0,1.458615023,0,1,0,0,0,1.458615023,3,0,"ID",0.442528131758036,4,6,0.666666666666667
"Idaho",2007,55,1499402,3.7,3.7,2.8,4.9,1.29968173,NA,NA,NA,NA,0,2.9,1,0,0,0,1.30833282,0,1,0,0,0,1.30833282,2.9,0,"ID",0.442528131758036,4,6,0.666666666666667
"Idaho",2008,62,1523816,4.1,4.1,3.2,5.3,1.403331577,NA,NA,NA,NA,0,4.7,1,0,1,0,1.410986974,1,1,0,0,0,1.410986974,4.7,0,"ID",0.586682282413427,4,6,0.666666666666667
"Idaho",2009,60,1545801,3.9,4.1,3.1,5.3,1.356217247,NA,NA,NA,NA,0,7.7,1,0,1,0,1.410986974,1,1,0,0,0,1.410986974,7.7,0,"ID",0.586682282413427,4,6,0.666666666666667
"Idaho",2010,70,1567582,4.5,4.6,3.6,5.9,1.496375844,NA,NA,NA,NA,0,9.3,1,0,1,0,1.526056304,1,1,0,0,0,1.526056304,9.3,0,"ID",0.586682282413427,4,6,0.666666666666667
"Idaho",2011,70,1584985,4.4,4.7,3.6,5.9,1.485335206,3.4,5.6,0.5,0.6,0,8.298828125,1,0,1,0,1.547562509,1,1,0,0,0,1.547562509,8.298828125,0,"ID",0.586682282413427,4,6,0.666666666666667
"Idaho",2012,54,1595728,3.4,3.6,2.7,4.7,1.219068895,2.5,4.4,0.5,0.5,0,7.19921875,1,0,1,0,1.280933846,1,1,0,0,0,1.280933846,7.19921875,0,"ID",0.50553917574024,4,6,0.666666666666667
"Idaho",2013,66,1612136,4.1,4.1,3.1,5.2,1.409509641,3.2,5.2,0.5,0.5,0,6.099609375,1,0,1,0,1.410986974,1,1,0,0,0,1.410986974,6.099609375,0,"ID",0.50553917574024,4,6,0.666666666666667
"Idaho",2014,64,1634464,3.9,4.1,3.1,5.3,1.364983069,3,5,0.5,0.5,0,4.899414063,1,0,1,0,1.410986974,1,1,0,0,0,1.410986974,4.899414063,0,"ID",0.50553917574024,5,6,0.833333333333333
"Idaho",2015,73,1654930,4.4,4.8,3.8,6.1,1.484115636,3.5,5.5,0.5,0.6,0,4.19921875,1,0,1,0,1.568615918,1,1,0,0,0,1.568615918,4.19921875,0,"ID",0.50553917574024,6,6,1
"Idaho",2016,91,1683140,5.4,5.6,4.5,7,1.687613317,4.4,6.6,0.6,0.6,0,3.799804688,1,0,1,0,1.722766598,1,1,0,0,0,1.722766598,3.799804688,0,"ID",0.463910721052181,6,6,1
"Idaho",2017,78,1716943,4.5,4.7,3.7,5.9,1.51357835,3.6,5.7,0.5,0.5,0,3.199707031,1,0,1,0,1.547562509,1,1,0,0,0,1.547562509,3.199707031,0,"ID",0.463910721052181,6,6,1
"Illinois",1999,92,12359020,0.7,0.7,0.6,0.9,-0.295182677,NA,NA,NA,NA,0,4.5,0,0,1,0,-0.356674944,0,0,0,0,0,-0.356674944,4.5,0,"IL",NA,0,5,0
"Illinois",2000,118,12419293,1,0.9,0.8,1.1,-0.051151619,NA,NA,NA,NA,0,4.5,0,0,1,0,-0.105360516,0,0,0,0,0,-0.105360516,4.5,0,"IL",1.28206352216799,0,5,0
"Illinois",2001,150,12520227,1.2,1.2,1,1.4,0.180704705,NA,NA,NA,NA,0,5.4,0,0,1,0,0.182321557,0,0,0,0,0,0.182321557,5.4,0,"IL",1.28206352216799,0,5,0
"Illinois",2002,173,12600620,1.4,1.4,1.2,1.6,0.316960482,NA,NA,NA,NA,0,6.5,0,0,1,0,0.336472237,0,0,0,0,0,0.336472237,6.5,0,"IL",1.28206352216799,0,5,0
"Illinois",2003,151,12653544,1.2,1.2,1,1.4,0.17675741,NA,NA,NA,NA,0,6.7,0,0,1,0,0.182321557,0,0,0,0,0,0.182321557,6.7,0,"IL",1.28206352216799,0,5,0
"Illinois",2004,171,12713634,1.3,1.4,1.1,1.6,0.296403503,NA,NA,NA,NA,0,6.2,0,0,1,0,0.336472237,0,0,0,0,0,0.336472237,6.2,0,"IL",1.23241248644852,0,5,0
"Illinois",2005,227,12763371,1.8,1.8,1.5,2,0.575785497,NA,NA,NA,NA,0,5.8,0,0,1,0,0.587786665,0,0,0,0,0,0.587786665,5.8,0,"IL",1.23241248644852,0,5,0
"Illinois",2006,558,12831970,4.3,4.4,4,4.7,1.469834156,NA,NA,NA,NA,0,4.6,0,0,1,0,1.481604541,0,0,0,0,0,1.481604541,4.6,0,"IL",1.23241248644852,0,5,0
"Illinois",2007,315,12852548,2.5,2.4,2.2,2.7,0.896445466,NA,NA,NA,NA,0,5.1,0,0,1,0,0.875468737,0,0,0,0,0,0.875468737,5.1,0,"IL",1.23241248644852,0,5,0
"Illinois",2008,321,12901563,2.5,2.5,2.2,2.8,0.911507563,NA,NA,NA,NA,0,6.4,0,0,1,0,0.916290732,0,0,0,0,0,0.916290732,6.4,0,"IL",1.68330177250905,0,5,0
"Illinois",2009,362,12910409,2.8,2.8,2.5,3.1,1.031025234,NA,NA,NA,NA,0,10,0.912328767,0,1,0,1.029619417,1,0,0,0,0,1.029619417,10,0,"IL",1.68330177250905,0,5,0
"Illinois",2010,344,12830632,2.7,2.7,2.4,3,0.986221127,NA,NA,NA,NA,0,10.3,1,0,1,0,0.993251773,1,0,0,0,0,0.993251773,10.3,0,"IL",1.68330177250905,0,5,0
"Illinois",2011,309,12869257,2.4,2.4,2.1,2.7,0.875914895,2.1,2.7,0.1,0.1,0,9.69921875,1,0,1,0,0.875468737,1,0,0,0,0,0.875468737,9.69921875,0,"IL",1.68330177250905,0,5,0
"Illinois",2012,337,12875255,2.6,2.6,2.3,2.9,0.962190585,2.3,2.9,0.1,0.1,0,9,1,0,1,0,0.955511445,1,0,0,0,0,0.955511445,9,0,"IL",1.4142237701056,0,5,0
"Illinois",2013,343,12882135,2.7,2.6,2.3,2.9,0.979303886,2.4,2.9,0.1,0.1,0,9,1,0,1,0,0.955511445,1,0,0,0,0,0.955511445,9,0,"IL",1.4142237701056,0,5,0
"Illinois",2014,442,12880580,3.4,3.4,3.1,3.7,1.233004038,3.1,3.8,0.2,0.2,0.997260274,7.099609375,1,0,1,0,1.223775432,1,0,0,0,0.997260274,1.223775432,7.099609375,1,"IL",1.4142237701056,4,5,0.8
"Illinois",2015,585,12859995,4.5,4.5,4.1,4.8,1.514905424,4.2,4.9,0.2,0.2,1,6,1,0,1,0,1.504077397,1,1,0,0,1,1.504077397,6,1,"IL",1.4142237701056,4,5,0.8
